Id,Label,Interest,clustering,pageranks,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,eigencentrality
kooneiqsan,878,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1241,0
aumaum1818,879,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1244,0
amykeep,880,Survival,0.666667,0.000062,0,4,4,0,5,5,2,0.7,0.785714,0,0,1246,0
aaa123azxc,881,Survival,0.666667,0.000062,0,3,3,0,6,6,2,0.636364,0.714286,0,0,1249,0
varisara19,882,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,1251,0
myjaaaaaaa,883,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1253,0
timoxdgg,884,Survival,0.666667,0.000062,0,3,3,0,6,6,2,0.636364,0.714286,0,0,1254,0
ongleza007,885,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1265,0
upsizex,886,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,1266,0
wawakrittin,887,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1268,0
nutta_tang,888,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1270,0
seaza044,889,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,1271,0
icedddyugi,890,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1275,0
yotchai_,891,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1278,0
pchynut319,892,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1280,0
dazax1234,893,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1282,0
dengzaop,894,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1290,0
yoklnwza555,895,Survival,0.666667,0.000062,0,3,3,0,6,6,2,0.636364,0.714286,0,0,1296,0
pondbakrab,896,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1298,0
kawaisheep,897,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1301,0
popeyeykzss,898,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1305,0
fahnarinp,899,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,1306,0
nitipoom7808,900,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1307,0
pinghalnwza,901,Survival,0.666667,0.000062,0,4,4,0,8,8,2,0.7,0.785714,0,0,1313,0
narumzng,902,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1316,0
piteza,903,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1318,0
chetthawoot1403,904,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1319,0
mynameispiano,905,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1321,0
oisweetmeowio,906,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1323,0
jigsawsupat,907,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1327,0
peeravit,908,Survival,0.666667,0.000062,0,3,3,0,6,6,2,0.636364,0.714286,0,0,1329,0
kasuma451,909,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1332,0
l3ackcassnova,910,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1334,0
leconxd172,911,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1335,0
yawasbk,912,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1336,0
mc_baraham,913,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1367,0
tiny_n,914,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1372,0
a_armpk,915,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,1400,0
ssssssssss56,916,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,1427,0
koilelo,917,Survival,0.666667,0.000062,0,3,3,0,4,4,2,0.636364,0.714286,0,0,1432,0
spyaig,918,Survival,0.666667,0.000062,0,3,3,0,4,4,2,0.636364,0.714286,0,0,1465,0
knpzz,919,Survival,0.666667,0.000062,0,3,3,0,4,4,2,0.636364,0.714286,0,0,1466,0
fogussss999,920,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1471,0
bookktc_rgb,921,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1473,0
chakkri45,922,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1513,0
yudo_wtf,923,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,1519,0
kokiee1,924,Survival,0.666667,0.000062,0,3,3,0,4,4,2,0.636364,0.714286,0,0,1532,0
chunkod,925,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1536,0
jidajudyyy,926,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,1550,0
deweye2,927,Survival,0.666667,0.000062,0,3,3,0,4,4,2,0.636364,0.714286,0,0,1570,0
tonnxoxo,928,Survival,0.666667,0.000062,0,4,4,0,6,6,2,0.7,0.785714,0,0,1577,0
chokthawee,929,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,1579,0
mamenggg,930,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1580,0
miniccreamm,931,Survival,0.666667,0.000062,0,3,3,0,4,4,2,0.636364,0.714286,0,0,1585,0
rattaphon1233,932,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1586,0
bomby_ch,933,Survival,0.666667,0.000062,0,4,4,0,6,6,2,0.7,0.785714,0,0,1607,0
hachi190,934,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1622,0
jesteres,935,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1631,0
weemix1412,936,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,1632,0
25480047,937,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1642,0
aontnaja,938,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1650,0
8alai,939,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1651,0
takindyqeinmm,940,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1654,0
chatinon9,941,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,1655,0
nitipan0707,942,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1657,0
patkzz_,943,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1658,0
razarose,944,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1661,0
spmoonneko,945,Survival,0.666667,0.000062,0,3,3,0,6,6,2,0.636364,0.714286,0,0,1673,0
iamcat01,946,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,1679,0
ao497899,947,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1913,0
ninejung,948,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1915,0
prikwhan,949,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1922,0
lightxtempest,950,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1941,0
sayhigh007,951,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,1956,0
tenlnu,952,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1965,0
ponn219,953,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1980,0
ak_atmosphere335,954,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,1981,0
preeyanuch1234,955,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1988,0
ruok9999,956,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,1996,0
nutdkll,957,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2002,0
phromlerr,958,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2008,0
noob_master02,959,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2013,0
type__t,960,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2018,0
nearneard,961,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,2026,0
uptuguz,962,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2034,0
surapong3021,963,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2036,0
wm_cb,964,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2054,0
aomsoysix,965,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2067,0
jet_ez_xd,966,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2084,0
wine_pr,967,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2085,0
overmean123,968,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2087,0
plepeo,969,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2099,0
quartier_,970,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2101,0
sharcho,971,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,2122,0
jai_de,972,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2126,0
ksmenu,973,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2134,0
xequliel,974,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2138,0
bigmslick,975,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2139,0
rachatapannguen,976,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2148,0
iammanz,977,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2149,0
steve_scoops,978,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2157,0
gangster_earthth,979,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2203,0
kaito_kidsz,980,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,2209,0
yukenon,981,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2215,0
taojoestar01,982,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2216,0
four_ptp4,983,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2218,0
ezgms,984,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2239,0
maximasz,985,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2244,0
oatty_taroyamane,986,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2260,0
pppaloy06,987,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2264,0
hariinari,988,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2279,0
gforch,989,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2511,0
a93f0x,990,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2514,0
pl2emomyim,991,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2515,0
niceisreal_,992,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2517,0
aotzaza_p,993,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2533,0
poonrncs,994,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2534,0
mashuod,995,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2547,0
asahinaax,996,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2549,0
nnnamney999,997,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,2561,0
cherdtawat,998,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2575,0
northsjerg,999,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2577,0
comm_mee,1000,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2586,0
tomikung,1001,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2587,0
mediler,1002,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,2588,0
mynamkeng,1003,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2598,0
coke_kyyy,1004,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2599,0
thaiban,1005,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2603,0
pst_10,1006,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2605,0
sompomg009,1007,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,2611,0
fordkup616,1008,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2613,0
satanzodiac,1009,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2618,0
tualek1007,1010,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2632,0
pearmy2_,1011,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2636,0
meankrub,1012,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2638,0
rungnapa_rn,1013,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,2641,0
newredfield,1014,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2647,0
thegamingzlot,1015,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2648,0
monkeyskyy,1016,Survival,0.666667,0.000062,0,4,4,0,8,8,2,0.7,0.785714,0,0,2649,0
cookychae,1017,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2661,0
nawaminpeekaw,1018,Survival,0.666667,0.000062,0,3,3,0,6,6,2,0.636364,0.714286,0,0,2665,0
melzamel,1019,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2676,0
aasttk,1020,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2687,0
bikeja1,1021,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2689,0
jajjjnan,1022,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2708,0
thesamme123,1023,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2712,0
unknown_lolo,1024,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2713,0
kanet10n,1025,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,2714,0
pangeasy,1026,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2722,0
lnwyato,1027,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2724,0
mon_paradiso,1028,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2727,0
babysomyy,1029,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2733,0
pieorangez,1030,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2734,0
jxssadx,1031,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2737,0
nachimac,1032,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2748,0
joerenjerz,1033,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2751,0
n12ecal2e,1034,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2759,0
boy_piyaphol,1035,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2760,0
noeyny45,1036,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2763,0
aditep123456,1037,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2764,0
hamzii02,1038,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2765,0
jeedyjeedy,1039,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2767,0
nada3535,1040,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2774,0
24dcem,1041,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2775,0
maymaeeee,1042,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,2785,0
authority_j,1043,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2787,0
piixxz_,1044,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2795,0
zeroak01,1045,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2797,0
bigkerz,1046,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2798,0
menoo25479,1047,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2805,0
pumpmyz,1048,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2813,0
chaiyawat_,1049,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2824,0
sunsuneasy,1050,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2826,0
dagae_3214,1051,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2829,0
fyhjink,1052,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2833,0
hippoo_oo,1053,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2836,0
topz13579,1054,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2840,0
nimaru_kl,1055,Survival,0.666667,0.000062,0,3,3,0,5,5,3,0.583333,0.690476,0,0,2841,0
fairyfailed,1056,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2851,0
qpdbwmk,1057,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2854,0
mrblackpapers,1058,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2855,0
moowansa,1059,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,2869,0
kaochow,1060,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2885,0
nathasaran,1061,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,2889,0
ducky_aum,1062,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,2893,0
paniiiiiiiiiiiiiiiiiiii,1063,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2898,0
yuabmuay24,1064,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,2911,0
porkunghup,1065,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2912,0
poohzakub,1066,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2913,0
bew1720gg,1067,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2914,0
manuzaza1760,1068,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2916,0
linkinnview44,1069,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2927,0
thanyakorn30,1070,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2930,0
chayanon1539,1071,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,2936,0
tanxz0,1072,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2942,0
toey08091783,1073,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,2943,0
patt2548,1074,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2955,0
xniffy_,1075,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2968,0
aaistudio,1076,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2970,0
nongnqi,1077,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2971,0
hathairatpp,1078,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2994,0
aperlisxx,1079,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,2996,0
sukoy,1080,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,2999,0
kung_za500,1081,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3003,0
dear908,1082,Survival,0.666667,0.000062,0,3,3,0,5,5,3,0.583333,0.690476,0,0,3005,0
roachbrain,1083,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3013,0
9744444444,1084,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,3026,0
aphoenix123,1085,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,3028,0
tatarrrrr009x,1086,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3031,0
i_amleooo,1087,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3037,0
sudarath_,1088,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3053,0
kanisorn1452,1089,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3056,0
dream44526za,1090,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3057,0
keroszzz,1091,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3066,0
stiffy_s,1092,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,3073,0
tidgamexyz,1093,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,3101,0
kimweerawat,1094,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3118,0
khimookkm,1095,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,3121,0
pehub,1096,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3132,0
tananan_new,1097,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3314,0
noon789za,1098,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3328,0
umagaop,1099,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3329,0
cokecanz,1100,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3335,0
nickmaza,1101,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3336,0
diamindzz,1102,Survival,0.666667,0.000062,0,4,4,0,7,7,2,0.7,0.785714,0,0,3339,0
thefam007,1103,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3341,0
cmdfxx,1104,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3357,0
lru_syndrome,1105,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3361,0
d_duck_ped,1106,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,3364,0
kwantuajeed,1107,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,3371,0
praw48,1108,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3375,0
meawmew,1109,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3382,0
gth_koko1,1110,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3384,0
hartchiw_,1111,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,3390,0
eye01169,1112,Survival,0.666667,0.000062,0,3,3,0,5,5,2,0.636364,0.714286,0,0,3402,0
monk3yjean34433,1113,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3412,0
nightky_11,1114,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3413,0
aofffffffffff,1115,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3429,0
mi_nt0118,1116,Survival,0.666667,0.000062,0,3,3,0,5,5,3,0.583333,0.690476,0,0,3448,0
ratchanonkm,1117,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,3773,0
kwangnoith,1118,Survival,0.666667,0.000062,0,3,3,0,3,3,3,0.583333,0.690476,0,0,3966,0
kongfilling,1119,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,4055,0
artist11500,1120,Survival,0.666667,0.000062,0,4,4,0,4,4,2,0.7,0.785714,0,0,4058,0
bb_bollkung,1121,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,4060,0
singsongdeputy,1122,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,4072,0
miz1emax,1123,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,4075,0
udo1997,1124,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,4076,0
boatdasb12,1125,Survival,0.666667,0.000062,0,3,3,0,6,6,2,0.636364,0.714286,0,0,4079,0
pitsinee_bambuuuu,1126,Survival,0.666667,0.000062,0,3,3,0,3,3,2,0.636364,0.714286,0,0,4084,0
